campaign,tool,lot,episode,lots_since_clean,pressure_mtorr,reflected_power_w,flow_sccm,endpoint_s,vibration_mm_s,failure_after_lot,failure_next_5
107,ETCH-01,87,1,44,35.079026867150574,34.20627119657028,50.08493789420728,125.79175086490402,1.4883810677056775,False,1
107,ETCH-01,88,1,45,35.20046074427213,34.76658116170383,50.19343202055052,124.6636915347455,1.4768370195752136,False,1
107,ETCH-01,89,1,46,34.992847755134086,35.63125623278181,49.72419420214251,125.84334445691252,1.5352649714421638,False,1
107,ETCH-01,91,2,0,34.93067504433925,8.838006411150277,49.91861778006697,120.36521151341424,0.47360086969085435,False,0
107,ETCH-01,92,2,1,35.037049838669,8.573709015961162,49.96598078810911,119.91655023181181,0.4842758283758862,False,0
107,ETCH-01,93,2,2,34.90312087578315,8.736729457459507,50.034903995416244,119.10186756498221,0.5919952802059235,False,0
107,ETCH-01,94,2,3,35.08984284209434,9.704205485117269,49.85767537782225,120.54033032843674,0.4644325345276791,False,0
107,ETCH-01,95,2,4,34.96046313048605,7.613454390178762,50.15061646554773,120.41063270357597,0.7309967189200981,False,0
107,ETCH-01,96,2,5,34.978475066537534,12.671355370056817,50.13683742298736,119.53912636761223,0.596624494386411,False,0
107,ETCH-01,97,2,6,34.99781494935411,11.240522396126845,50.075670788948216,120.93053661739643,0.6282808882971355,False,0
107,ETCH-01,98,2,7,34.92840784587671,12.863728109453621,50.17497401469924,120.91844983826923,0.6627910056555787,False,0
107,ETCH-01,99,2,8,35.0353340654399,12.103345094424753,49.825167375406764,121.13304695317149,0.7773260292396408,False,0
107,ETCH-01,100,2,9,35.00814025022014,14.52149256708405,50.003254653920315,121.71981607246589,0.7362455872904813,False,0
107,ETCH-01,101,2,10,35.05778222943499,15.028163309990845,50.07952403175971,121.49019944502625,0.860911585439917,False,0
107,ETCH-01,102,2,11,35.02432211972162,14.025414244776908,50.09504260763659,121.08193649108232,0.7734708681303047,False,0
107,ETCH-01,103,2,12,34.996724078601446,15.036209305367862,50.149929725836785,121.32752249061237,0.8626610143312806,False,0
107,ETCH-01,104,2,13,34.974346151009755,18.068731349575195,49.836508427886756,121.4760090248379,0.8420469431843347,False,0
107,ETCH-01,105,2,14,34.96510310780018,16.006610750711143,50.02136111282927,121.3875006696129,0.8846720520905882,False,0
107,ETCH-01,106,2,15,34.938190540228995,17.228716880662468,50.10161771839322,121.78160740755843,0.9144624400032131,False,0
107,ETCH-01,107,2,16,35.100573006761195,18.5225147924347,50.01804376414549,122.83992772647859,0.8323353705010332,False,0
107,ETCH-01,108,2,17,34.9689560324817,20.589413299929994,49.75225202641182,122.3060777464403,0.8464796017010814,False,0
107,ETCH-01,109,2,18,34.91087050740793,16.847271155925654,50.07925018527088,122.58214776878367,0.981978933800252,False,0
107,ETCH-01,110,2,19,34.98330898475931,19.094686212538527,50.076859052260694,122.2296112934981,0.9836603036910446,False,1
107,ETCH-01,111,2,20,34.96821930582737,19.264092220622935,50.12285860749382,122.65947473288722,1.1040108204353223,False,1
107,ETCH-01,112,2,21,35.09426165552664,22.10391527506184,50.140958576475654,121.83849637445537,0.9390480746595561,False,1
107,ETCH-01,113,2,22,34.982334176182064,23.709537674795747,49.970857617007105,122.63666824505681,1.04673991913988,False,1
107,ETCH-01,114,2,23,34.965290202115504,21.65060548210917,49.901700632123095,122.25444674838073,1.1205694061561433,False,1
107,ETCH-01,116,3,0,35.043403217879245,6.159606280040154,49.9826810501588,120.57889642488153,0.5049148653180735,False,0
107,ETCH-01,117,3,1,35.0607783070126,8.719222719224586,49.912997836642425,120.12614363917585,0.6267914155827586,False,0
107,ETCH-01,118,3,2,34.95140272119411,10.945478760120988,50.17058989456515,120.38243268444884,0.5180263719044785,False,0
107,ETCH-01,119,3,3,34.968644650368056,9.88492850519588,49.963199487011984,120.84794412723727,0.5697357320208558,False,0
107,ETCH-01,120,3,4,35.0430160367467,10.532313254363975,50.283771413166555,120.22063396175497,0.6205930976531596,False,0
107,ETCH-01,121,3,5,35.09315147466594,11.17321259416475,49.77309747004823,120.75565715959468,0.6644910287207308,False,0
107,ETCH-01,122,3,6,34.98392905402781,11.816892170631291,50.07919964062069,120.88573682893976,0.5814281026987118,False,0
107,ETCH-01,123,3,7,34.894129927191884,13.786585916774783,50.00118279098035,121.14322611706477,0.6462846776998473,False,0
107,ETCH-01,124,3,8,34.983651366336396,12.108818649509738,49.95865681590076,121.06055954050692,0.7377092701191538,False,0
107,ETCH-01,125,3,9,35.010808615029156,12.371367031712843,50.15225899067868,120.97598207864307,0.7918637859226008,False,0
107,ETCH-01,126,3,10,34.96937477353923,14.947643422010017,50.02802373108388,121.62834686488941,0.8674896454768971,False,0
107,ETCH-01,127,3,11,34.96728317389791,15.17138922977453,50.07107983493256,121.17650907573974,0.6898500960804662,False,0
107,ETCH-01,128,3,12,35.05167768911136,15.066284412088947,49.96419200044122,120.9058975840863,0.7511962766710018,False,0
107,ETCH-01,129,3,13,34.9975613499784,15.195261160312759,50.15457221190635,121.15608744342902,0.7457788715916059,False,0
107,ETCH-01,130,3,14,35.06917022919227,16.398893456656037,49.92162061682493,121.39597669871185,0.8557769769020533,False,0
107,ETCH-01,131,3,15,35.04374835040509,16.4000337694021,49.905242612750456,121.41346673304679,0.900982660330563,False,0
107,ETCH-01,132,3,16,34.93182805047254,17.644308438641712,50.096596193528924,122.22301234808386,0.9341806684375802,False,0
107,ETCH-01,133,3,17,35.062739782908935,19.93443945097804,49.98395610089135,122.0829088322616,0.7604136389156485,False,0
107,ETCH-01,134,3,18,35.035299760646495,18.953237898844915,50.07135748467462,122.52669548434639,0.916414675862946,False,0
107,ETCH-01,135,3,19,35.149292864371226,22.629547733512005,50.09722535069308,122.02768629906515,0.947578455467643,False,0
107,ETCH-01,136,3,20,35.13890232248503,17.84998991686236,50.12856167110071,121.67484563619534,0.9354657029884679,False,0
107,ETCH-01,137,3,21,34.94374866650529,20.46151639163786,49.609835033652836,122.18070405252669,0.9612222131819802,False,0
107,ETCH-01,138,3,22,35.196773589208114,21.951159264399166,50.26782564110309,122.37085871666359,0.9654785324144507,False,0
107,ETCH-01,139,3,23,34.89485113993766,19.471331533091774,50.23769341947225,122.11798431507013,1.0571584379799819,False,0
107,ETCH-01,140,3,24,35.02356524863709,22.51287272723129,50.20631142663135,122.97988071152388,1.0725304059220364,False,0
107,ETCH-01,141,3,25,35.0362884733237,21.499745793323488,49.857007554001974,121.82696295680861,1.0710365819716134,False,0
107,ETCH-01,142,3,26,34.97873242348846,22.363146102688017,50.211641073985746,122.71181372123931,1.1274748127885375,False,0
107,ETCH-01,143,3,27,35.06323681068852,23.260528910347336,49.90512672301797,123.10547534329585,1.1343413328867886,False,0
107,ETCH-01,144,3,28,35.14140501361096,23.01989989906388,49.98726391822869,123.73566699013892,1.117309416865122,False,0
107,ETCH-01,145,3,29,35.11145522498951,23.847953571847587,50.006879909703436,122.58596062879715,1.269271887962698,False,0
107,ETCH-01,146,3,30,34.98196404571779,25.49039839956161,50.038146054679245,123.4283795451357,1.2123760703783621,False,0
107,ETCH-01,147,3,31,34.922022933721415,25.173519342541923,49.74680820356576,123.68773203789662,1.2015640011263242,False,0
107,ETCH-01,148,3,32,34.962538326424536,25.56375376053293,50.197905185498804,123.65138440901076,1.1291042918868905,False,0
107,ETCH-01,149,3,33,35.105240569242326,27.284203213972027,49.95928920751155,123.55697962444022,1.2963897271112153,False,0
107,ETCH-01,150,3,34,35.06478200257262,29.338230854912336,49.794662970202495,124.01855533755261,1.2676029507032898,False,0
107,ETCH-01,151,3,35,35.096819503278766,30.216818765496036,50.3982109332375,124.09513060611471,1.2308761700559878,False,0
107,ETCH-01,152,3,36,35.08164487388107,31.022571546022817,49.82348020832061,124.47576180847337,1.418914877024714,False,0
107,ETCH-01,153,3,37,35.04526763587241,29.123275726723836,50.112984258187225,125.40058759673957,1.3537102612297374,False,0
107,ETCH-01,154,3,38,34.91592153603598,30.935962048164022,49.74351678307569,124.33596152154455,1.3728625762485183,False,0
107,ETCH-01,155,3,39,34.859910609443226,32.28257065325898,50.19714916474008,124.56317042604553,1.3733496996593322,False,0
107,ETCH-01,156,3,40,34.9930747307731,31.07091688820309,49.77748368564196,124.83213451964443,1.385083037722548,False,0
107,ETCH-01,157,3,41,34.90934062969152,31.446381988312567,49.91468103278178,125.16539977599848,1.542395942919514,False,0
107,ETCH-01,158,3,42,34.85104508928972,32.3159078259927,49.97731943150861,125.25877473682858,1.5222628120466764,False,0
107,ETCH-01,159,3,43,35.00467197257108,31.960634565058353,50.13268001654991,125.51472005078745,1.4896820917524358,False,0
107,ETCH-01,160,3,44,35.02991441100563,33.008792778707615,49.8826287869834,125.44761006289143,1.5063019029596438,False,0
107,ETCH-01,161,3,45,34.96038913024662,35.267074753198685,50.06209514128285,124.96956658117765,1.5237483252060713,False,0
107,ETCH-01,162,3,46,35.04622204685332,34.69498898218177,49.854338172079984,125.01598940158787,1.5379359719388268,False,0
107,ETCH-01,163,3,47,34.95352852660485,36.42245136169755,49.88965102907832,125.62425356759923,1.511164460209576,False,0
107,ETCH-01,164,3,48,34.926531994609945,37.15003058574799,49.94759654507718,126.11020783465692,1.70350463454361,False,0
107,ETCH-01,165,3,49,35.086443954105555,37.07487191296734,50.102988304536574,125.6399749787802,1.627779999606782,False,1
107,ETCH-01,166,3,50,34.927021358507034,35.36148070828884,49.905225096193625,125.79146118661158,1.718821873009881,False,1
107,ETCH-01,167,3,51,35.02977572178179,36.117910037636435,50.11745287626863,126.415310102517,1.711952319641285,False,1
107,ETCH-01,168,3,52,35.029746443502674,37.202118754285195,49.871898427127874,126.83082728704134,1.7511627954549334,False,1
107,ETCH-01,169,3,53,34.965699743799334,37.3668689258811,50.31723614057968,125.26037980834806,1.7181575829789608,False,1
107,ETCH-01,171,4,0,35.0367800270288,9.337135076536562,50.09035660797629,119.8897435739876,0.5817843561895883,False,0
107,ETCH-01,172,4,1,34.958035803231915,5.267233191067083,50.08672360263074,120.648451809391,0.5234375452212046,False,0
107,ETCH-01,173,4,2,34.88479871070247,10.355507589993731,49.9154064952878,119.89903388359032,0.5209410225021921,False,0
107,ETCH-01,174,4,3,35.08751152068897,11.52364971804372,49.89958125746132,119.85595852557802,0.46788961496516446,False,0
107,ETCH-01,175,4,4,34.999629804633415,8.824758498336909,49.906810799408746,120.11021456012722,0.5808394579045268,False,0
107,ETCH-01,176,4,5,35.00239706417934,11.849771942761844,50.005929704226126,120.78114755311984,0.6194477278941102,False,0
107,ETCH-01,177,4,6,35.11927607447871,13.421152156683117,50.27388661061192,120.60321489655844,0.6883225674269821,False,0
107,ETCH-01,178,4,7,35.061291890014274,11.53806403826437,50.21660448137651,119.98961920563984,0.5564309699248026,False,0
107,ETCH-01,179,4,8,34.964284960642395,10.239085098276856,50.04123023994738,120.93908095666256,0.7121889588702262,False,0
107,ETCH-01,180,4,9,34.97188168867863,14.991119849119993,49.81967637651182,121.30002787224188,0.6708470451109129,False,0
107,ETCH-01,181,4,10,35.06341468522641,14.828347058908985,49.98744482094934,121.35419041635343,0.8348954685813915,False,0
107,ETCH-01,182,4,11,35.127854542791496,13.136946050903735,49.94578515970744,120.70020201780805,0.7096600075916091,False,0
107,ETCH-01,183,4,12,35.06813867148008,16.22436019612573,49.907435647150635,121.76459355948013,0.7315978030555274,False,0
107,ETCH-01,184,4,13,35.06433629185385,15.740292088815986,49.959234285632874,121.55886340870093,0.7195130024210152,False,0
107,ETCH-01,185,4,14,34.97374578569674,16.978410106133264,49.84198590887763,121.37343826172905,0.8299941750707726,False,0
107,ETCH-01,186,4,15,34.88119246782744,17.479348750544943,49.94179438730544,121.36079790757609,0.9002014957872445,False,0
107,ETCH-01,187,4,16,34.97577423614764,15.801554016943722,50.062748057697526,122.61454789986684,0.9513793256288482,False,0
107,ETCH-01,188,4,17,35.085552372418725,17.04534692918852,49.94999572953161,122.60064218586604,0.8983323138460285,False,0
107,ETCH-01,189,4,18,35.10389806866129,17.20963940538285,49.94081146645334,121.65152947102008,0.95585421817363,False,0
107,ETCH-01,190,4,19,35.017957047899124,18.10987427398601,50.10793751843918,122.16327256417108,0.9036324597809999,False,0
107,ETCH-01,191,4,20,35.13938096417621,18.436979140526553,50.29120037156058,122.61859315704211,0.9074027552938485,False,0
107,ETCH-01,192,4,21,34.97179350947963,19.1505296644143,50.026500430249214,122.54565172725083,1.0524633050949723,False,0
107,ETCH-01,193,4,22,34.95666124454476,21.092372798513534,50.097972549417676,123.08070622248685,0.9549788809190801,False,0
107,ETCH-01,194,4,23,35.09828372587542,19.971588482698877,50.10435776777825,122.70317331119914,0.866061652397115,False,0
107,ETCH-01,195,4,24,34.952233355407465,21.849710286585445,50.159056464240216,122.2888761091206,1.099497442487481,False,0
107,ETCH-01,196,4,25,35.02061434873747,19.85105680647659,50.23677963077818,122.577671964887,1.1572681919180383,False,0
107,ETCH-01,197,4,26,34.97200099847462,25.528671030382114,49.973940210253225,123.09508008371861,1.1458819509750628,False,0
107,ETCH-01,198,4,27,35.03832327721541,24.322472155399694,49.909113714988635,122.506523134827,1.0438296845742565,False,0
107,ETCH-01,199,4,28,35.014386757819366,22.17810607868503,49.78095594377504,124.01930102080966,1.122512909234009,False,0
107,ETCH-01,200,4,29,34.999794521763775,27.71710199727344,50.10023125851021,123.29843685803004,1.0982544808325827,False,0
107,ETCH-01,201,4,30,35.0475643650232,25.06065939501179,49.83406998716988,123.90193462622389,1.2274261547876637,False,0
107,ETCH-01,202,4,31,35.025927912230586,26.92893431494099,49.83368712513656,123.55831811521341,1.1957938476993413,False,0
107,ETCH-01,203,4,32,34.9948595104194,27.906304943487367,50.19910990342224,124.19892669367145,1.2753364164575647,False,0
107,ETCH-01,204,4,33,35.10936181431532,27.446073627576897,49.98879238722027,124.13172028693718,1.2989534115715962,False,0
107,ETCH-01,205,4,34,35.11723068532816,28.36366886163379,50.02398614482858,123.44057022249794,1.1578269998860353,False,0
107,ETCH-01,206,4,35,35.03656697708741,30.388128405110734,50.21918506768198,123.19053011257931,1.2948818553311388,False,0
107,ETCH-01,207,4,36,35.047207168125624,31.02154464123755,49.99484930517933,124.41157937122296,1.3724878186099974,False,0
107,ETCH-01,208,4,37,35.0639309997016,30.67120351901528,49.94656979081227,124.31225001353187,1.4190188287993735,False,0
107,ETCH-01,209,4,38,35.064147908659656,28.827007933340024,49.92404759760215,124.00237989795048,1.3481683419795636,False,0
107,ETCH-01,210,4,39,35.041109247451075,30.655102575095277,49.86203304416858,124.24406795264079,1.3707797683038005,False,0
107,ETCH-01,211,4,40,35.013873265507904,31.139668837350296,50.20608064954308,124.75792801101093,1.3997720934797584,False,0
107,ETCH-01,212,4,41,34.98348904991636,30.660284828291218,50.12117521890663,124.94853735350326,1.436142272374124,False,0
107,ETCH-01,213,4,42,35.043386014797846,32.15819161386307,49.95458416955647,124.82542849805861,1.4924841185244084,False,0
107,ETCH-01,214,4,43,34.99555549172855,32.15499393023084,49.92434831126886,124.72019467884886,1.5076848127144518,False,0
107,ETCH-01,215,4,44,34.95323977293843,31.707198052956794,50.096113200046524,124.89439980755701,1.5214449197418436,False,0
107,ETCH-01,216,4,45,35.078551386443415,33.93731135790288,50.04993506990277,124.99825129533296,1.5964364849967236,False,0
107,ETCH-01,217,4,46,34.993413873611985,32.272348875375,49.94602907607011,125.85207878948111,1.5511166967502192,False,1
107,ETCH-01,218,4,47,35.04897935908067,36.89546264874172,49.871025279981446,125.24683074065618,1.5305175080198936,False,1
107,ETCH-01,219,4,48,35.09563256475742,36.89545259618071,50.04031137742523,125.47255937713605,1.564200095665405,False,1
107,ETCH-01,220,4,49,34.89959800507968,35.619126164721315,50.14934175066835,125.66904410073728,1.603050748407022,False,1
107,ETCH-01,221,4,50,34.90262750393372,36.19555363992992,49.93844094730574,124.74174239454317,1.5811412007956354,False,1
107,ETCH-01,223,5,0,34.85888010174468,9.122455911513134,49.750124853775475,119.46018055924078,0.5476099928375755,False,0
107,ETCH-01,224,5,1,34.96637925255969,6.859039145243289,49.88630017529368,119.94316848940426,0.49252258320662534,False,0
107,ETCH-01,225,5,2,35.01703722442813,8.319022995775757,50.020528438261934,119.95227788597046,0.48230900301846624,False,0
107,ETCH-01,226,5,3,35.004156523150165,7.705353519204441,49.98450313476228,120.21009010448499,0.4506351153638823,False,0
107,ETCH-01,227,5,4,35.07169752116288,10.6032566561566,49.86886175765203,120.82609307360215,0.5534462244094283,False,0
107,ETCH-01,228,5,5,35.06730242114238,11.34545038354884,50.20306311621692,120.32785064302428,0.5577255580168279,False,0
107,ETCH-01,229,5,6,34.994032334910294,11.557405756493697,49.98231186599478,120.95781732648334,0.6988308185847405,False,0
107,ETCH-01,230,5,7,35.06761363046621,9.206564124690093,50.06176380352661,121.26228230830648,0.5663986691665123,False,0
107,ETCH-01,231,5,8,35.08333355934754,12.247247998647165,50.053618860227296,120.9756478369577,0.6626028539484409,False,0
107,ETCH-01,232,5,9,34.945895314231194,10.668351074214545,49.99157720769962,121.55851337321363,0.7532467577131545,False,0
107,ETCH-01,233,5,10,35.04166766351899,14.175069619856771,49.988798242239525,120.70274346049368,0.7190648310293748,False,0
107,ETCH-01,234,5,11,35.12530449402347,15.12059795853844,50.16435452649144,121.40384482526679,0.7891882633159454,False,0
107,ETCH-02,0,0,0,35.46746464559148,9.37583970542794,49.915496752680106,123.09774566922832,0.5744273811835325,False,0
