scenario,lot,wafer,depth_nm,nonuniformity_pct,cd_error_nm,particle_defect,good,pressure_mtorr,reflected_power_w,flow_sccm,endpoint_s,vibration_mm_s,cycle_s,wear_index
stable,9,1,499.1016682462189,1.361947970024267,1.3447040636530163,False,True,35.20095269166738,9.340405470559666,50.20558775630381,120.54232710211296,0.5538499281731165,165.0,1.2
stable,9,2,499.3677545946218,1.2373894284874387,0.22877387101898944,False,True,35.12473685774084,9.205341699135051,50.56860464502118,118.98694763137641,0.7020483720922805,165.0,1.2
stable,9,3,495.09112013652725,1.3679043278025562,0.5906449671728452,False,True,35.1077153783393,9.903174443264078,49.29023238281634,119.53248451541718,0.3984738737337265,165.0,1.2
stable,9,4,499.58554476633014,1.3461548876888663,-0.3240714145123726,False,True,34.88824361984407,12.389966655621919,49.914269941929334,120.7600494442673,0.4977814905218601,165.0,1.2
stable,10,0,498.60639532959584,1.4773471154108342,-0.10846408438549535,False,True,34.897665335278646,11.15069621521956,49.59712578880304,119.2847045324714,0.5165462050928772,165.0,1.2
stable,10,1,498.0838976183951,1.260054913533934,-0.4226008250449385,False,True,35.07870718994598,9.382280107083272,49.8851607592664,120.30303600947721,0.4766668390367226,165.0,1.2
stable,10,2,501.1274135824098,1.1762808602140837,-0.8142587559467496,False,True,34.95427134991145,6.699775892448561,49.4351543336007,120.90456777344048,0.4875728873150317,165.0,1.2
stable,10,3,493.89497843441814,1.5917297863033308,0.7615074333616733,False,True,35.11118425909603,7.7861452207607735,50.069879532857755,119.69670106022602,0.38954744871356795,165.0,1.2
stable,10,4,500.4763498580257,1.1183045970128394,-0.05161188120539171,False,True,35.012918769937976,5.724049415142381,50.03755608604772,119.47144592083836,0.5032411886535517,165.0,1.2
stable,11,0,501.4139095143166,1.2688472497817436,0.5548830503455371,False,True,35.002402170071015,10.258975243417133,50.27991183077606,121.11352872357817,0.2946846487062201,165.0,1.2
stable,11,1,494.245981054431,1.3238580806932638,-0.06257466921111089,False,True,34.98960091524011,7.292488761031018,49.59127565856198,119.3765088565479,0.5138242066102606,165.0,1.2
stable,11,2,501.45703202386983,1.144596364613605,0.650376330453322,False,True,35.04529521828232,8.701885526062522,50.042214497846764,119.07705706226196,0.43319905280084386,165.0,1.2
stable,11,3,497.3984032610309,1.1783633135933644,1.2108696974810875,False,True,34.95834270246908,16.125563864055266,49.694670771307365,120.16189545265392,0.4319014018531917,165.0,1.2
stable,11,4,497.5072021033648,1.3882454103430466,0.5697098161700084,False,True,35.18664508081382,7.119798437254389,50.38093401572868,121.01015644418553,0.5047368472912814,165.0,1.2
stable,12,0,496.757603647081,1.2166239160843662,-0.03508202224941359,False,True,34.81257727135081,7.333590029484511,49.921248010362824,119.3923727149023,0.5173757760510542,165.0,1.2
stable,12,1,508.921205187026,1.4128628045739782,-0.3883165089421073,False,True,35.199043792634015,9.772813242285793,50.27160634579439,119.25766910501314,0.37185359481527347,165.0,1.2
stable,12,2,507.06582633561965,1.437201441117148,-0.24565334445965142,False,True,34.967147122296204,10.257698854635036,50.09022922361765,119.65441146684181,0.5733421770900784,165.0,1.2
stable,12,3,498.91655985921176,1.1725719710038176,0.06672712459488075,False,True,35.10541085322473,11.972035086362224,50.205708335809206,120.95810647477049,0.5214563416291023,165.0,1.2
stable,12,4,498.39753196077277,1.1305241208944,0.1758198491598249,False,True,34.872511625372994,9.457738676340428,49.503199176468044,119.08239265537438,0.34289426364934544,165.0,1.2
stable,13,0,500.23585029093175,1.2033808587914399,-0.8117479728907807,False,True,35.11197523952525,5.612097768070272,49.94228125897639,121.99643401462227,0.5108998615281088,165.0,1.2
stable,13,1,503.319498709148,1.271480187267326,0.5325457505339232,False,True,35.13986871050858,7.471695767509809,49.50013819726589,120.5665597300825,0.6022899514897521,165.0,1.2
stable,13,2,497.33061137050623,1.2453599195488316,0.13750438385195501,False,True,35.03999215141867,7.490519312568994,49.45141773877365,119.25859688269843,0.5474976204666413,165.0,1.2
stable,13,3,498.29362452265485,1.6004270722593101,0.11775012936925322,False,True,34.87534714906443,11.212554561965218,50.0577285908323,121.5253324359699,0.5918571318980252,165.0,1.2
stable,13,4,496.6744612496682,1.1123725472787644,0.17948061113270677,False,True,35.201252419786506,6.065190764673766,49.57577563706775,119.90125673558809,0.317978730072617,165.0,1.2
stable,14,0,506.3555062062606,1.1731531383514575,1.6396381779367206,False,True,35.22695760698009,10.444814671170398,50.05699392471598,121.74490881184411,0.3847074646740236,165.0,1.2
stable,14,1,496.16810897855663,1.2712527468902903,1.010487817146699,False,True,34.78616759761678,8.062386250759063,49.767619370912215,119.9495027768028,0.39320904635251086,165.0,1.2
stable,14,2,503.96627304099354,1.4605432428690188,0.2536759149325585,False,True,34.785091153959456,13.971494928313273,49.72183801221725,121.1423216475795,0.7171437264699138,165.0,1.2
stable,14,3,501.8987262409621,1.4094635816368544,0.14054590272318027,False,True,34.95273662413172,13.863010266424304,50.19421539317608,120.73546353962406,0.6253372903129969,165.0,1.2
stable,14,4,502.7477489456357,1.237039458962681,-0.7111716817719704,False,True,35.015628598258864,11.619471957668964,49.9205855425373,119.0677033368425,0.5036618521837418,165.0,1.2
stable,15,0,503.09046907522645,1.2314874789608854,0.05173337742747925,False,True,35.02729222252977,7.887814588469776,50.11118995130211,120.30177532951788,0.5816766151661638,165.0,1.2
stable,15,1,497.230889417438,1.2382724881468998,-0.6994659482589408,False,True,35.04486631417148,7.207051108579212,49.735153340191,119.53494011041154,0.6973445075645612,165.0,1.2
stable,15,2,500.18276852120556,1.3203423300584594,-0.0242024383907224,False,True,34.947333580214455,5.3685721746416935,50.461342156018794,120.22192585138197,0.494839386371773,165.0,1.2
stable,15,3,502.8215938571589,1.2438990055250452,-0.40184500712386034,False,True,35.02881680777138,6.807874446768279,50.087937484889856,121.09490301355466,0.3805141567442184,165.0,1.2
stable,15,4,501.3533429507832,1.3378053338412013,-0.5524621365744513,False,True,34.71104685927355,5.267407614044912,50.51228296910935,120.70733772589112,0.36168260896852245,165.0,1.2
stable,16,0,495.7417457673332,1.2119147479647434,0.34422582675219654,False,True,35.05695689251972,8.431963659948984,49.76849843367244,118.73415613942855,0.3141244428943094,165.0,1.2
stable,16,1,498.75408286222586,1.2522513643075999,-0.1716985297927525,False,True,34.73115370840375,4.781174836974836,49.602071440223085,120.35651587748997,0.5726283197908765,165.0,1.2
stable,16,2,505.6333649884809,1.377835768152167,-0.2995073379772351,False,True,35.07466654636866,7.496692389537456,50.02512970917349,120.74365632756995,0.31885365126829956,165.0,1.2
stable,16,3,496.56972830545106,1.4583818383880738,0.3618536669178228,False,True,34.90561928064105,8.113108035453864,50.49397304123723,121.07893545330046,0.5920974207121077,165.0,1.2
stable,16,4,501.0876667972711,1.4574715609421705,0.450519170131662,False,True,35.12652224347822,8.432178582946388,49.91692978523499,120.5170482321892,0.6010185922923383,165.0,1.2
stable,17,0,497.06736523323065,1.3328973447775734,-0.6382634263480659,False,True,34.96630740633022,3.7460334803821196,50.307635886592614,119.62352210274148,0.4227505266878941,165.0,1.2
stable,17,1,498.95285828327684,1.2526395517648052,0.6604017575250342,False,True,34.87960987268476,7.275837210370179,50.18036230612778,119.17266186922443,0.6422963710108718,165.0,1.2
stable,17,2,501.55917603791573,1.1952509940041582,0.214077760351513,False,True,34.64911423134063,10.994524927866046,49.986881689083845,119.69390129862867,0.5007319728649307,165.0,1.2
stable,17,3,503.68001734308086,1.2991052675905226,-0.5355730671646862,False,True,35.22829859676765,5.988303534124276,49.85357357678723,119.97210900330654,0.5731142373216281,165.0,1.2
stable,17,4,498.31667342529505,1.2758631239557876,-0.5697528271609354,False,True,34.81613474180436,6.67243544518195,49.94566974412584,119.57980747803785,0.4630912604334619,165.0,1.2
stable,18,0,494.2142666955245,1.4361824428735261,-0.4122051620890917,False,True,34.951609533003165,7.1591031593276675,49.444015628894014,119.97266974163799,0.5107037504463076,165.0,1.2
stable,18,1,499.8155175700307,1.2419034880588102,-0.7867452347470707,False,True,34.83889404988701,8.366164598335326,49.21640030677778,119.89674799891783,0.612489161217295,165.0,1.2
stable,18,2,497.36568548888795,1.127667092219996,-0.1480863038231481,False,True,34.84666433220141,5.03869034060888,50.27497287826082,122.42496381476845,0.2946496845439455,165.0,1.2
stable,18,3,502.7391673374795,1.3214013221066352,0.7912439558320993,False,True,35.04328598115705,8.14396908078562,50.071091017192316,118.85672442432731,0.5104584831598459,165.0,1.2
stable,18,4,498.9228020989195,1.483194698174856,-0.8506157620012478,False,True,34.9686832791723,10.863715043633235,49.58323988026437,120.04810786612829,0.4798646613033833,165.0,1.2
stable,19,0,494.1395917389439,1.4577357329248848,-0.03325594179887301,False,True,35.05123115476327,9.656069461606764,50.229933784462936,120.54570125363631,0.5295863901601701,165.0,1.2
stable,19,1,495.89036989893253,1.2757186415652886,-0.8505366128930412,False,True,35.07875590805664,8.837568763421473,49.188356646486966,120.37764590314657,0.32011604425290374,165.0,1.2
stable,19,2,498.2575645093687,1.1503318311914563,0.17564711892846943,False,True,35.01861534486074,6.987625652081525,49.56227388208006,120.35964143532829,0.618831036140713,165.0,1.2
stable,19,3,500.1729545917984,1.388654909510187,1.2979051628505012,False,True,35.02671294591388,7.744043519293558,49.70022950549949,120.43441838575818,0.6285050082421357,165.0,1.2
stable,19,4,504.47802053757766,1.1313306965156666,0.07652512208595443,False,True,35.18932213444704,10.740221334976358,50.036555114032815,121.31379818423669,0.49036485922199086,165.0,1.2
stable,20,0,503.5039814919249,1.4753427156783916,-0.3251865516504577,False,True,35.125676357447304,9.395864722462575,49.788582772549866,121.56460967730577,0.38686180642136186,165.0,1.2
stable,20,1,504.62446749140616,1.3200943834176824,-0.06641132816806194,False,True,35.170328737806166,10.447265819840458,49.8116991252279,120.6620240941636,0.5319222610890936,165.0,1.2
stable,20,2,502.51611174934715,1.438558152155538,-0.4956207630614717,False,True,35.12268731337635,7.558132919623514,49.62195337375276,120.01628710500422,0.4923490566824022,165.0,1.2
stable,20,3,497.0632548779074,1.1670566297448342,-0.28074022944147164,False,True,34.80652424869585,12.316258531549241,49.72997445902513,119.70109232757672,0.5081837505436873,165.0,1.2
stable,20,4,499.3484719259691,1.239326643661433,-0.3890205810639334,False,True,34.96953065947816,9.151017092703842,50.19554142127625,118.92794420161745,0.5902914612881719,165.0,1.2
stable,21,0,503.9792773112671,1.5958926478780708,-0.1410951489585812,False,True,34.998465888100775,12.007201000423093,49.88555386405275,119.40283648809121,0.4425431441538576,165.0,1.2
stable,21,1,502.0610430848222,1.26457839854999,0.2935000601781907,False,True,34.876266789964546,4.608663415276625,49.63140036799736,119.47743404811574,0.5266475957709822,165.0,1.2
stable,21,2,504.44988943057064,1.2752288978452537,-0.13521778114025654,False,True,35.20484125390872,4.866348964589645,50.16885464741971,120.29446991516436,0.5291767896010208,165.0,1.2
stable,21,3,497.346249464945,1.5071664735891264,0.6864830286526206,False,True,34.774626267016984,11.761351446667266,49.84279799417363,120.80315017904775,0.36289425035624134,165.0,1.2
stable,21,4,496.38162850752417,1.308998474892335,0.12576698356136204,False,True,34.87924425999909,10.710491332322563,49.97075496153882,120.9034145171892,0.7474862837073055,165.0,1.2
stable,22,0,502.7032043368943,1.2591465703401554,0.3736290241636058,False,True,35.16595470680977,2.9911917549969447,49.5967850909288,119.49556229315444,0.6849024661945046,165.0,1.2
stable,22,1,501.6784799591257,1.3524493925013854,-0.5604838070639165,False,True,35.177906329201015,12.71517766285779,50.206501462175815,120.27004488048323,0.7187239876983365,165.0,1.2
stable,22,2,505.3373293154784,1.3913287252378543,-0.44090955349690775,False,True,34.900518096904726,13.341058032564186,49.65727343990637,119.84008886521751,0.6088822440862481,165.0,1.2
stable,22,3,500.68481930992414,1.3334229356558485,-0.6359321411174018,False,True,35.153361222657374,9.757904680725215,50.33474867677744,120.6199666096694,0.41086015112183283,165.0,1.2
stable,22,4,498.9709744487364,1.3612514932217896,-0.20084571888797534,False,True,34.97021672748417,4.310654034970581,49.98313578698203,120.87769679007724,0.5043278771077068,165.0,1.2
stable,23,0,494.7566777318391,1.3576916405523511,0.10625735326345291,False,True,35.0268282022922,7.501847174800337,49.512609590248566,120.04123761115954,0.44608041513208013,165.0,1.2
stable,23,1,502.7070122958381,1.1007047182285525,-0.6891061884067918,False,True,35.16508700369207,4.760851251153399,50.33931190302552,120.69075177549888,0.5231455576568391,165.0,1.2
stable,23,2,497.26390430214224,1.5059120189992912,0.01658340077839554,False,True,35.212382758673044,9.479772834851032,49.74254799200364,120.21654668134752,0.5033356711487693,165.0,1.2
stable,23,3,501.54238091225216,1.4749317418837529,0.5954137976284717,False,True,35.20022332022074,6.668314737102534,49.41468924852618,119.51642989352875,0.5615670770188617,165.0,1.2
stable,23,4,499.3724443890029,1.2537470867211122,1.0798515289280999,False,True,35.10428292268258,9.763832289146523,50.14600271257054,120.99526503630426,0.9306420953797132,165.0,1.2
stable,24,0,502.62653065838145,1.2956041677587151,-0.6529545466921255,False,True,34.9636573735984,8.38435011565014,50.34021113733767,119.3788110324456,0.47065681538310306,165.0,1.2
stable,24,1,494.807479574144,1.4060524877746121,-0.8129997041191673,False,True,34.98772671620274,5.619374939502636,49.7086719091315,120.77053580162338,0.6554370376421256,165.0,1.2
stable,24,2,500.81290703789415,1.5176396545150175,0.5321917670536266,False,True,34.92345291547094,6.108995914848491,49.831926070446976,118.83920289896236,0.5126058339922839,165.0,1.2
stable,24,3,502.13095702443985,1.2493292245057699,-0.22830808216687,False,True,35.01334149635284,8.33071115539321,50.03826241072746,120.25125503316322,0.49594013333288506,165.0,1.2
stable,24,4,496.3797101931516,1.3248253317316894,-0.34843215236923347,False,True,34.89333425467325,7.894900661488186,49.69316849239182,120.6867301882786,0.5923547687285704,165.0,1.2
stable,25,0,497.2571728898515,1.2247013191828027,-0.17494350076230333,False,True,34.910867799017005,7.085880011539755,49.84626994758224,120.46408233361595,0.6237925210133441,165.0,1.2
stable,25,1,499.43084141690986,1.2415880617332549,-0.3300174230448066,False,True,34.92801215517518,6.384363073315666,50.173570729706015,119.68212768588945,0.549474177627303,165.0,1.2
stable,25,2,492.81115292380247,1.2934339463200508,0.4965226211841095,False,True,35.05546111774449,8.67870799755864,50.331392816996136,120.94254294953934,0.49989442880251894,165.0,1.2
stable,25,3,501.4481160018512,1.2809327668393324,-1.323262133677521,False,True,34.976682223016844,10.095725896622133,50.10218681214408,121.30171279423361,0.19528760058247147,165.0,1.2
stable,25,4,496.3254370330535,1.2656432532695263,0.6326092861562369,False,True,35.027678673852805,7.963747493644045,49.61796326168108,119.57937728776156,0.6207720365231117,165.0,1.2
stable,26,0,497.0557507493646,1.3184152581265947,0.3363338693619831,False,True,35.056188941608184,7.493709391793378,50.27890518118963,119.76471792308172,0.43613998477891347,165.0,1.2
stable,26,1,499.38272018145426,1.1913468109955465,0.018104478423812617,False,True,34.96498292005192,10.896406918084786,49.82148907881827,120.56552457325994,0.3922204588894864,165.0,1.2
stable,26,2,498.72081615463986,1.3784927064731693,-1.0562724555867944,False,True,35.181546727012986,10.29636326008855,49.709369283000825,120.20937373414854,0.5346857658552445,165.0,1.2
stable,26,3,499.3036837683591,1.2555870576538066,1.1451164341615498,False,True,34.87044410875625,8.981182160609977,50.15819838273168,120.02705368975934,0.20372514923226093,165.0,1.2
stable,26,4,499.74288230828677,1.3833916819348924,-0.8415846996158496,False,True,34.85151201195319,1.7214921763184492,50.22816018103579,118.38927876766738,0.4291620028663603,165.0,1.2
stable,27,0,504.56040977966705,1.3726997315861003,0.8355416221461968,False,True,34.86507839941069,12.115138612603882,49.96291192399504,119.89693645290917,0.5368315496737973,165.0,1.2
stable,27,1,500.27761623101384,1.5207857151873254,-0.6542279186182194,False,True,35.08544295905799,8.075295826353434,50.15461420255695,120.81538231241983,0.48560970305934104,165.0,1.2
stable,27,2,506.98370525798924,1.5470502161650734,0.9634394890419706,False,True,35.177328829889284,3.0839896567819043,50.16153678411379,119.78847869856999,0.5331202648477035,165.0,1.2
stable,27,3,505.03413212069296,1.1205638289623459,0.328810438453713,False,True,35.372068929148725,10.278487924516963,49.91192502921842,119.69847699534718,0.34380527643348335,165.0,1.2
stable,27,4,499.9399129172239,1.335623546496253,-0.40328109396546247,False,True,35.17529249355253,6.906589392931028,49.6912463730962,118.1218012430422,0.54275031950356,165.0,1.2
stable,28,0,499.4086561168549,1.4850587140455163,-1.2763147751304063,False,True,34.9353259026409,9.279193662352867,49.61370639930893,121.75830415521317,0.6807271107474775,165.0,1.2
stable,28,1,498.9519488250058,1.158771647659349,-0.8096293843617302,False,True,34.9622033426728,8.89588097883194,49.873935465375745,119.5668055711465,0.49726637836646603,165.0,1.2
stable,28,2,499.72562930126173,1.2696038958009996,0.12259350126189027,False,True,35.00297309426464,8.356100882980332,49.9727633987043,120.49320696019886,0.605915015075095,165.0,1.2
stable,28,3,500.7851733729322,1.3790749975257381,-0.31079232909203264,False,True,34.855814543761234,9.799597743700948,50.447597783784175,117.73289464585964,0.4267262808500476,165.0,1.2
stable,28,4,503.6816906088976,1.3304950053264684,-0.49211878251707725,False,True,35.02850031350248,4.459443981865632,49.946162840471516,119.82386097839276,0.562332084188087,165.0,1.2
stable,29,0,501.8611403460498,1.1202124511416296,-0.6367238889497377,False,True,35.128958794328085,9.750761253089873,49.90031371086375,119.99237022531311,0.3199373471355371,165.0,1.2
stable,29,1,502.89107267603765,1.2984680235609742,0.16245928718995326,False,True,34.628234291001284,9.558579135570314,50.4623461477873,120.19976772623632,0.6831029776076336,165.0,1.2
stable,29,2,495.48196297991024,1.2804478314697794,-0.8091551113668106,False,True,34.912930509737805,2.95722431057212,49.85734472501892,120.55793568153014,0.6695181502625214,165.0,1.2
stable,29,3,501.7199388835622,1.3124519758609872,0.5694259576766905,False,True,34.772070845018845,5.512203937306328,49.85733123967854,119.07584697579611,0.4620736755141607,165.0,1.2
stable,29,4,501.40811726441615,1.3334147966813767,-0.3247425047544401,False,True,35.09601908236694,8.620215453590395,50.27992150671865,121.73576948658493,0.47692765345374105,165.0,1.2
stable,30,0,493.9594544653027,1.3213713427932445,1.0758110466128765,False,True,35.09426564732358,10.636726878962957,50.338548168878624,119.26584039395078,0.4077156386635931,165.0,1.2
stable,30,1,500.40659255999714,1.1523577962125828,0.04998518114928979,False,True,35.15065198806898,9.47229057427156,49.91656325862898,120.83482692024602,0.5367142476294884,165.0,1.2
stable,30,2,496.34347433908454,1.5590413065853732,-0.7280230397728659,False,True,35.21897632658655,4.880944755776426,50.0491727418964,121.56197252152347,0.5114057573102012,165.0,1.2
stable,30,3,498.4074564551071,1.352864814554469,0.24789162748359234,False,True,34.99335614091995,4.0317230402851845,49.8732989950813,120.31984132103298,0.578467484707394,165.0,1.2
stable,30,4,500.7698338134567,1.5241547808044367,0.9953974855084703,False,True,35.00326578930397,7.29410703352521,49.85549839038504,119.0459109003734,0.48905757522573673,165.0,1.2
stable,31,0,498.5445620143488,1.2940782563941018,0.40197352012088167,False,True,35.23751806705081,6.433410496447511,49.62438593142385,119.03212232817864,0.6852272417928039,165.0,1.2
stable,31,1,497.617089644217,1.473503653414015,0.4258507489227986,False,True,34.950594687472055,2.349943197595838,50.18645300525065,119.09765844850388,0.4193014576584836,165.0,1.2
stable,31,2,503.4714411412474,1.5598108144750467,0.1285837720642319,False,True,34.86445785734889,5.3310883521732215,50.18109009314513,119.69198200497523,0.5391697309290918,165.0,1.2
stable,31,3,499.5457396053846,1.4387205934390999,-0.2571199769150611,False,True,34.926372005718164,8.730599529260532,50.13353157633816,119.54966358238016,0.3752077804207293,165.0,1.2
stable,31,4,498.75239001107957,1.318328797131182,-0.5775043032882162,False,True,35.16761390428515,10.84914402478638,50.232552676232096,120.35333689251532,0.6680570467485406,165.0,1.2
